from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
94,94,,,246093424609371+1542669+0,246093424609371+1546658+0,1,
94,94,,,246093424609372+1542669+0,246093424609372+1546658+0,1,
94,94,,,246089124609057+1546358+0,246089124609187+1546707+0,1,
94,94,,,246092624609967+1546361+0,246092624610027+1546707+0,1,
94,94,,,246089024609956+1546395+0,246092524609256+1546712+0,1,
94,94,,,246090324609035+1542720+0,246088924609035+1546665+0,1,
94,94,,,246089224608952+1542721+0,246089224609162+1546666+0,1,
94,94,,,246092124609234+1542724+0,246092124609234+1546666+0,1,
94,94,,,246094124609411+1542724+0,246092724610001+1546666+0,1,
94,94,,,246091024609105+1542726+0,246091024609105+1546667+0,1,
94,94,,,246093824609385+1542731+0,246093824609385+1546670+0,1,
94,94,,,246089124608917+1546423+0,246089124609057+1546718+0,1,
94,94,,,246095424609967+1546429+0,246099624609967+1546717+0,1,
94,94,,,246092024609201+1546471+0,246092024609201+1546730+0,1,
94,94,,,246089224609061+1542823+0,246090624609081+1546733+0,1,
94,94,,,246090024609023+1542825+0,246089924609013+1546734+0,1,
94,94,,,246090024609024+1542825+0,246090224609024+1546733+0,1,
94,94,,,246092224609234+1542826+0,246092124609234+1546733+0,1,
94,94,,,246093524609374+1542826+0,246093424609374+1546733+0,1,
94,94,,,246096324610003+1542826+0,246096224610003+1546733+0,1,
94,94,,,246094224609422+1542827+0,246094224609442+1546734+0,1,
94,94,,,246095624609583+1542827+0,246095524609583+1546734+0,1,
94,94,,,246093124609315+1542828+0,246092424609525+1546732+0,1,
94,94,,,246094524609455+1542828+0,246092424609525+1546732+0,1,
94,94,,,246091724609175+1542832+0,246091724609175+1546735+0,1,
94,94,,,246092724609971+1542835+0,246092724609271+1546733+0,1,
94,94,,,246092724609971+1542835+0,246093424609371+1546733+0,1,
94,94,,,246089924609011+1541162+0,246089924609011+1545715+0,1,
94,94,,,246093424609373+1541163+0,246093424609373+1545714+0,1,
94,94,,,246094224609442+1541164+0,246094224609442+1545715+0,1,
94,94,,,246091024609105+1541165+0,246091024609105+1545716+0,1,
94,94,,,246092424609315+1541168+0,246092424609315+1545718+0,1,
94,94,,,246094524609525+1541170+0,246094524609525+1545718+0,1,
94,94,,,246089024609956+1546548+0,246089124609186+1546753+0,1,
94,94,,,246089124609057+1546549+0,246089124609187+1546753+0,1,
94,94,,,246100224610026+1546554+0,246092624610026+1546753+0,1,
94,94,,,246092624609267+1546597+0,246092624609477+1546782+0,1,
94,94,,,246091824609186+1546598+0,246089024609536+1546781+0,1,
94,94,,,246090224609024+1539401+1,246090224609024+1539580+0,1,
94,94,,,246094824609511+1539404+1,246094824609511+1539580+0,1,
94,94,,,246092824609304+1539405+1,246092824609304+1539581+0,1,
94,94,,,246091724609175+1539408+1,246091724609175+1539583+0,1,
94,94,,,246089924609012+1540718+1,246089924609012+1545603+0,1,
94,94,,,246092724609271+1540719+1,246092724609271+1545602+0,1,
94,94,,,246093424609371+1540719+1,246093424609371+1545602+0,1,
94,94,,,246092824609302+1540720+1,246092824609302+1545603+0,1,
94,94,,,246094224609442+1540720+1,246094224609442+1545603+0,1,
94,94,,,246094224609443+1540720+1,246094224609443+1545603+0,1,
94,94,,,246090624609083+1539435+1,246089224609163+1539591+0,1,
94,94,,,246093424609371+1539435+1,246092724610001+1539591+0,1,
94,94,,,246093424609373+1539435+1,246092724610003+1539591+0,1,
94,94,,,246096224610001+1539435+1,246092724610001+1539591+0,1,
94,94,,,246094224609442+1539436+1,246092724610002+1539591+0,1,
94,94,,,246091024609105+1539437+1,246091024609105+1539592+0,1,
94,94,,,246089224608951+1540793+1,246089224608951+1545610+0,1,
94,94,,,246090624609081+1540795+1,246090624609081+1545610+0,1,
94,94,,,246096224610003+1540795+1,246096224610003+1545610+0,1,
94,94,,,246095524609583+1540797+1,246095524609583+1545611+0,1,
94,94,,,246095224609525+1540799+1,246094524609525+1545614+0,1,
94,94,,,246089924609013+1540859+0,246089924609013+1545630+0,1,
94,94,,,246093424609374+1540860+0,246093424609374+1545629+0,1,
94,94,,,246094124609411+1540860+0,246094124609411+1545629+0,1,
94,94,,,246095524609584+1540867+0,246095524609584+1545630+0,1,
94,94,,,246089224608954+1542351+1,246089224608954+1546630+0,1,
94,94,,,246089924609011+1542353+1,246089924609011+1546631+0,1,
94,94,,,246089924609013+1542353+1,246089924609013+1546631+0,1,
94,94,,,246094824609513+1542354+1,246094824609513+1546630+0,1,
94,94,,,246095224609525+1542359+1,246094524609525+1546634+0,1,
94,94,,,246089224608951+1540923+0,246089224609161+1545645+0,1,
94,94,,,246090624609083+1540925+0,246089224609163+1545645+0,1,
94,94,,,246093424609372+1540925+0,246092724610002+1545645+0,1,
94,94,,,246091324609151+1540926+0,246089224609161+1545645+0,1,
94,94,,,246091324609152+1540926+0,246089224609162+1545645+0,1,
94,94,,,246090224609024+1541161+0,246090224609024+1545714+0,1,
94,94,,,246088924608895+1542612+1,246088924609105+1546648+0,1,
94,94,,,246089224608951+1542613+1,246089224609161+1546649+0,1,
94,94,,,246090224609024+1542613+1,246089224609164+1546649+0,1,
94,94,,,246093424609372+1542616+1,246092724610002+1546649+0,1,
94,94,,,246094824609512+1542616+1,246092724610002+1546649+0,1,
94,94,,,246091324609142+1542617+1,246089224609162+1546649+0,1,
94,94,,,246094224609444+1542617+1,246092724610004+1546649+0,1,
94,94,,,246089024609956+1546290+0,246092524609256+1546682+0,1,
94,94,,,246092624609967+1546322+0,246092624610027+1546691+0,1,
94,94,,,246089924609012+1542668+0,246089924609012+1546659+0,1,
94,94,,,246089924609013+1542668+0,246089924609013+1546659+0,1,
94,94,,,246094824610001+1542669+0,246095524609581+1546659+0,1,
94,94,,,246094824610004+1542669+0,246095524609584+1546659+0,1,
94,94,,,246094824610001+1542669+0,246096224610001+1546658+0,1,
94,94,,,246094224609443+1542670+0,246094224609443+1546659+0,1,
94,94,,,246091724609175+1542672+0,246091724609175+1546661+0,1,
94,94,,,246092024609201+1546399+0,246091924609201+1546713+0,1,
94,94,,,246100224610026+1546401+0,246092624610026+1546712+0,1,
94,94,,,246089224608951+1542721+0,246089224609161+1546666+0,1,
94,94,,,246089224608953+1542721+0,246089224609163+1546666+0,1,
94,94,,,246090624609083+1542724+0,246089224609163+1546666+0,1,
94,94,,,246091624609164+1542724+0,246089224609164+1546666+0,1,
94,94,,,246092124609233+1542724+0,246092124609233+1546666+0,1,
94,94,,,246090924609094+1542725+0,246089224609164+1546666+0,1,
94,94,,,246092824609303+1542725+0,246092724610003+1546666+0,1,
94,94,,,246089824608987+1546511+0,246089124609057+1546741+0,1,
94,94,,,246091224609127+1546512+0,246091224609127+1546742+0,1,
94,94,,,246092024609201+1546514+0,246092024609201+1546744+0,1,
94,94,,,246093324609967+1546515+0,246095424609957+1546740+0,1,
94,94,,,246093324609967+1546515+0,246099624609967+1546740+0,1,
94,94,,,246092224609233+1542826+0,246092124609233+1546733+0,1,
94,94,,,246094924609512+1542826+0,246094824609512+1546733+0,1,
94,94,,,246092924609304+1542830+0,246092824609304+1546734+0,1,
94,94,,,246091624609164+1541163+0,246091624609164+1545714+0,1,
94,94,,,246092824609304+1541164+0,246092824609304+1545715+0,1,
94,94,,,246095524609582+1541171+0,246095524609582+1545715+0,1,
94,94,,,246095524609583+1541171+0,246095524609583+1545715+0,1,
94,94,,,246092624609967+1546553+0,246092624610027+1546753+0,1,
94,94,,,246089924609011+1539403+1,246089924609011+1539581+0,1,
94,94,,,246090624609081+1539404+1,246090624609081+1539580+0,1,
94,94,,,246092124609234+1539404+1,246092124609234+1539580+0,1,
94,94,,,246091324609141+1539405+1,246091324609151+1539581+0,1,
94,94,,,246094224609443+1539405+1,246094224609443+1539581+0,1,
94,94,,,246091024609105+1539406+1,246091024609105+1539582+0,1,
94,94,,,246092124609234+1540719+1,246092124609234+1545602+0,1,
94,94,,,246093424609372+1540719+1,246093424609372+1545602+0,1,
94,94,,,246093424609374+1540719+1,246093424609374+1545602+0,1,
94,94,,,246096224610004+1540719+1,246096224610004+1545602+0,1,
94,94,,,246092824609304+1540720+1,246092824609304+1545603+0,1,
94,94,,,246094524609525+1540723+1,246094524609525+1545606+0,1,
94,94,,,246095524609582+1540724+1,246095524609582+1545603+0,1,
94,94,,,246095924610015+1540725+1,246095924610015+1545608+0,1,
94,94,,,246089224608954+1539433+1,246089224609164+1539591+0,1,
94,94,,,246093424609374+1539435+1,246092724610004+1539591+0,1,
94,94,,,246096224610002+1539435+1,246092724610002+1539591+0,1,
94,94,,,246096224610004+1539435+1,246092724610004+1539591+0,1,
94,94,,,246090924609094+1539436+1,246089224609164+1539591+0,1,
94,94,,,246089224608952+1540793+1,246089224608952+1545610+0,1,
94,94,,,246093424609373+1540795+1,246093424609373+1545610+0,1,
94,94,,,246096224610001+1540795+1,246096224610001+1545610+0,1,
94,94,,,246091324609142+1540796+1,246091324609152+1545611+0,1,
94,94,,,246092824609303+1540796+1,246092824609303+1545611+0,1,
94,94,,,246094224609442+1540796+1,246094224609442+1545611+0,1,
94,94,,,246094224609443+1540796+1,246094224609443+1545611+0,1,
94,94,,,246089924609012+1540859+0,246089924609012+1545630+0,1,
94,94,,,246094224609443+1540861+0,246094224609443+1545630+0,1,
94,94,,,246094224609444+1540861+0,246094224609444+1545630+0,1,
94,94,,,246093824609385+1540866+0,246093824609385+1545634+0,1,
94,94,,,246089224608953+1542351+1,246089224608953+1546630+0,1,
94,94,,,246092724609271+1542354+1,246092724609271+1546630+0,1,
94,94,,,246090924609094+1542355+1,246090924609094+1546631+0,1,
94,94,,,246091624609164+1540925+0,246089224609164+1545645+0,1,
94,94,,,246092124609232+1540925+0,246092124609232+1545645+0,1,
94,94,,,246095524609584+1540926+0,246092724610004+1545645+0,1,
94,94,,,246096224610002+1542363+1,246096224610002+1546630+0,1,
74,74,,,246089924609011+1545619+1,246089924609011+1547622+1,1,
74,74,,,246090624609081+1545620+1,246090624609081+1547624+1,1,
74,74,,,246092724609271+1545620+1,246092724609271+1547624+1,1,
74,74,,,246092824609302+1545621+1,246092824609302+1547625+1,1,
74,74,,,246094224609443+1545621+1,246094224609443+1547625+1,1,
74,74,,,246091724609175+1545623+1,246091724609175+1547628+1,1,
74,74,,,246093824609385+1545625+1,246093824609385+1547630+1,1,
74,74,,,246094524609525+1545626+1,246094524609455+1547626+1,1,
74,74,,,246094524609525+1545626+1,246095224609525+1547629+1,1,
74,74,,,246094524609525+1539338+1,246094524609525+1547616+1,1,
74,74,,,246092124609234+1540764+1,246092124609234+1547592+1,1,
74,74,,,246092724609271+1540764+1,246092724609271+1547592+1,1,
74,74,,,246093424609373+1540764+1,246093424609373+1547592+1,1,
74,74,,,246094124609411+1540764+1,246094124609411+1547592+1,1,
74,74,,,246096224610001+1540764+1,246096224610001+1547592+1,1,
74,74,,,246094224609442+1540765+1,246094224609442+1547593+1,1,
74,74,,,246094524609525+1540770+1,246094524609525+1547594+1,1,
74,74,,,246095524609584+1540771+1,246095524609584+1547597+1,1,
74,74,,,246089224609022+1540823+1,246089224608952+1547620+1,1,
74,74,,,246089224609023+1540823+1,246089924609013+1547622+1,1,
74,74,,,246090624609164+1540824+1,246091624609164+1547624+1,1,
74,74,,,246092124609232+1540827+1,246092124609232+1547624+1,1,
74,74,,,246092724610004+1540827+1,246093424609374+1547624+1,1,
74,74,,,246092724610004+1540827+1,246095524609584+1547631+1,1,
74,74,,,246090224609024+1540911+1,246090224609024+1547647+1,1,
74,74,,,246092124609232+1540913+1,246092124609232+1547648+1,1,
74,74,,,246092724609271+1540913+1,246092724610001+1547648+1,1,
74,74,,,246090924609094+1540914+1,246090624609164+1547648+1,1,
74,74,,,246095524609583+1540920+1,246092724610003+1547648+1,1,
74,74,,,246095924610015+1540921+1,246095924610015+1547653+1,1,
74,74,,,246089224609022+1540959+1,246089224608952+1548154+1,1,
74,74,,,246089224608954+1545618+1,246089224608954+1547620+1,1,
74,74,,,246092124609234+1545620+1,246092124609234+1547624+1,1,
74,74,,,246094124609411+1545620+1,246094124609411+1547624+1,1,
74,74,,,246094824609514+1545620+1,246094824609514+1547624+1,1,
74,74,,,246091324609152+1545621+1,246091324609142+1547625+1,1,
74,74,,,246091324609153+1545621+1,246091524609153+1547627+1,1,
74,74,,,246092824609304+1545621+1,246092824609304+1547625+1,1,
74,74,,,246089224608952+1540762+1,246089224608952+1547588+1,1,
74,74,,,246092824609303+1540765+1,246092824609303+1547593+1,1,
74,74,,,246092824609304+1540765+1,246092824609304+1547593+1,1,
74,74,,,246095524609582+1540771+1,246095524609582+1547597+1,1,
74,74,,,246088924609035+1540822+1,246090324609035+1547619+1,1,
74,74,,,246089224609022+1540823+1,246089924609012+1547622+1,1,
74,74,,,246089224609024+1540823+1,246090224609024+1547623+1,1,
74,74,,,246092724610001+1540827+1,246093424609371+1547624+1,1,
74,74,,,246092424609525+1540828+1,246092424609245+1547626+1,1,
74,74,,,246092424609525+1540828+1,246095224609525+1547629+1,1,
74,74,,,246095924610015+1540829+1,246095924610015+1547632+1,1,
74,74,,,246089924609013+1540912+1,246089924609013+1547646+1,1,
74,74,,,246090624609083+1540913+1,246090624609163+1547648+1,1,
74,74,,,246093424609372+1540913+1,246092724610002+1547648+1,1,
74,74,,,246096224610004+1540913+1,246092724610004+1547648+1,1,
74,74,,,246094224609443+1540915+1,246092724610003+1547648+1,1,
74,74,,,246093824609385+1540918+1,246093824609385+1547652+1,1,
74,74,,,246089224609021+1540959+1,246089924609011+1548155+1,1,
74,74,,,246089224609024+1540959+1,246090224609024+1548154+1,1,
74,74,,,246092724610004+1540963+1,246092724610004+1548156+1,1,
74,74,,,246092424609315+1540964+1,246092424609315+1548160+1,1,
74,74,,,246095924610015+1540966+1,246095924610015+1548162+1,1,
74,74,,,246088924609035+1545617+1,246089624608965+1547621+1,1,
74,74,,,246089224608952+1545618+1,246089224608952+1547620+1,1,
74,74,,,246091624609164+1545620+1,246091624609164+1547624+1,1,
74,74,,,246094824609511+1545620+1,246094824609511+1547624+1,1,
74,74,,,246094824609513+1545620+1,246094824609513+1547624+1,1,
74,74,,,246096224610003+1545620+1,246096224610003+1547624+1,1,
74,74,,,246092824609303+1545621+1,246092824609303+1547625+1,1,
74,74,,,246094224609444+1545621+1,246094224609444+1547625+1,1,
74,74,,,246091724609175+1539339+1,246091724609175+1547615+1,1,
74,74,,,246092724610002+1539340+1,246092724610002+1547613+1,1,
74,74,,,246092724610004+1539340+1,246092724610004+1547613+1,1,
74,74,,,246089224608954+1540762+1,246089224608954+1547588+1,1,
74,74,,,246090224609024+1540762+1,246090224609024+1547591+1,1,
74,74,,,246090624609082+1540764+1,246090624609082+1547592+1,1,
74,74,,,246090624609083+1540764+1,246090624609083+1547592+1,1,
74,74,,,246093424609374+1540764+1,246093424609374+1547592+1,1,
74,74,,,246094824609511+1540764+1,246094824609511+1547592+1,1,
74,74,,,246094824609512+1540764+1,246094824609512+1547592+1,1,
74,74,,,246094824609513+1540764+1,246094824609513+1547592+1,1,
74,74,,,246096224610002+1540764+1,246096224610002+1547592+1,1,
74,74,,,246096224610003+1540764+1,246096224610003+1547592+1,1,
74,74,,,246091324609153+1540765+1,246091324609153+1547593+1,1,
74,74,,,246091024609105+1540766+1,246091024609105+1547594+1,1,
74,74,,,246090624609162+1540824+1,246090624609082+1547624+1,1,
74,74,,,246090624609163+1540824+1,246090624609083+1547624+1,1,
74,74,,,246090624609161+1540824+1,246091324609141+1547625+1,1,
74,74,,,246092124609233+1540827+1,246092124609233+1547624+1,1,
74,74,,,246089924609012+1540912+1,246089924609012+1547646+1,1,
74,74,,,246092124609233+1540913+1,246092124609233+1547648+1,1,
74,74,,,246093424609371+1540913+1,246092724610001+1547648+1,1,
74,74,,,246094824609513+1540913+1,246092724610003+1547648+1,1,
74,74,,,246096224610002+1540913+1,246092724610002+1547648+1,1,
74,74,,,246089224609021+1540959+1,246089224608951+1548154+1,1,
74,74,,,246091024609105+1540961+1,246091024609105+1548158+1,1,
74,74,,,246094524609525+1540961+1,246094524609525+1548160+1,1,
74,74,,,246093824609385+1540965+1,246093824609385+1548161+1,1,
74,74,,,246088924609035+1545617+1,246088924608895+1547619+1,1,
74,74,,,246089924609013+1545619+1,246089924609013+1547622+1,1,
74,74,,,246090624609083+1545620+1,246090624609083+1547624+1,1,
74,74,,,246093424609374+1545620+1,246093424609374+1547624+1,1,
74,74,,,246096224610002+1545620+1,246096224610002+1547624+1,1,
74,74,,,246096224610004+1545620+1,246096224610004+1547624+1,1,
74,74,,,246095524609581+1545621+1,246095524609581+1547631+1,1,
74,74,,,246095524609582+1545621+1,246095524609582+1547631+1,1,
74,74,,,246091024609105+1545622+1,246091024609105+1547626+1,1,
74,74,,,246092424609315+1545624+1,246092424609245+1547626+1,1,
74,74,,,246088924609035+1539335+1,246090324609035+1547609+1,1,
74,74,,,246089224609021+1539336+1,246089224608951+1547610+1,1,
74,74,,,246089224609022+1539336+1,246089224608952+1547610+1,1,
74,74,,,246089224609023+1539336+1,246089224608953+1547610+1,1,
74,74,,,246089224609024+1539336+1,246089224608954+1547610+1,1,
74,74,,,246089224609022+1539336+1,246089924609022+1547612+1,1,
74,74,,,246090624609164+1539337+1,246090624609164+1547613+1,1,
74,74,,,246092124609232+1539340+1,246092124609232+1547613+1,1,
74,74,,,246092424609315+1539341+1,246092424609315+1547616+1,1,
74,74,,,246095924610015+1539343+1,246095924610015+1547618+1,1,
74,74,,,246088924609035+1540761+1,246089624608965+1547589+1,1,
74,74,,,246089224608953+1540762+1,246089224608953+1547588+1,1,
74,74,,,246091024609105+1540825+1,246091024609105+1547626+1,1,
74,74,,,246092724610004+1540827+1,246092824609304+1547625+1,1,
74,74,,,246092724610002+1540827+1,246093424609372+1547624+1,1,
74,74,,,246092724610003+1540827+1,246093424609373+1547624+1,1,
74,74,,,246092724610003+1540827+1,246094224609443+1547625+1,1,
74,74,,,246092724610004+1540827+1,246096224610004+1547624+1,1,
74,74,,,246092424609525+1540828+1,246093824609385+1547630+1,1,
74,74,,,246089224608952+1540911+1,246089224608952+1547644+1,1,
74,74,,,246093424609373+1540913+1,246092724610003+1547648+1,1,
74,74,,,246093424609374+1540913+1,246092724610004+1547648+1,1,
74,74,,,246094124609411+1540913+1,246092724610001+1547648+1,1,
74,74,,,246094824609512+1540913+1,246092724610002+1547648+1,1,
74,74,,,246096224610001+1540913+1,246092724610001+1547648+1,1,
74,74,,,246092824609304+1540915+1,246092724610004+1547648+1,1,
74,74,,,246094524609525+1540919+1,246094524609525+1547651+1,1,
